payment_method_id,payment_method_name,credit_card,user_id
802,PayPal,4563262502809300,5513
803,Debit Card,4099110622052390,9177
804,Credit Card,4557774289842280,2802
805,Debit Card,4787003525333560,8881
806,Venmo,4863661937648120,9207
807,Credit Card,4804599986916400,5636
808,PayPal,4025407810377950,7518
809,Debit Card,4654840302984710,9071
810,PayPal,4485389418789700,2324
811,Credit Card,4255493433576940,7981
812,Venmo,4442748868269510,2738
813,Credit Card,4996270485249980,5866
814,Debit Card,4902119605099840,3887
815,Debit Card,4984125266965740,9982
816,Debit Card,4210618041153490,3801
817,Credit Card,4233510972130280,340
818,Venmo,4371059653093630,8753
819,PayPal,4713226534920180,3050
820,Debit Card,4135289510482900,3407
821,Debit Card,4117437760144420,1464
822,PayPal,4492773464158720,8418
823,Venmo,4224755201076790,464
824,Credit Card,4298246414292460,7972
825,Venmo,4563272531863750,1575
826,Credit Card,4753455276554150,843
827,Credit Card,4456727857711560,5176
828,Debit Card,4550185771544820,7922
829,PayPal,4111075701043460,7475
830,Credit Card,4176270257873950,6163
831,Venmo,4263508257191430,4091
832,Venmo,4117706610665220,7112
833,PayPal,4687223803394920,4713
834,Venmo,4096074980614770,8418
835,PayPal,4983016091054070,8220
836,Venmo,4651935547621230,9321
837,Venmo,4129181997956220,9777
838,Debit Card,4115775384261750,8224
839,Credit Card,4068576661502020,8608
840,Debit Card,4545414485855580,9136
841,Debit Card,4628265434880830,1280
842,Debit Card,4502776142972560,7725
843,Venmo,4563640219029000,2518
844,Venmo,4496894591572190,435
845,PayPal,4843715771131970,6543
846,PayPal,4640419558105420,7053
847,PayPal,4124357843216320,2990
848,Venmo,4113252481763870,8152
849,PayPal,4946302099913070,4430
850,Credit Card,4662008634951190,1075
851,Debit Card,4628007852869940,7605
852,Debit Card,4803563254732290,8055
853,Credit Card,4260788391737910,8762
854,Venmo,4063952831598120,6229
855,PayPal,4144525215900490,9064
856,PayPal,4342436598856300,4834
857,Venmo,4493992224844380,9182
858,Venmo,4919771926135580,9914
859,Credit Card,4193893904490770,982
860,Credit Card,4258041728222070,979
861,Venmo,4758792452912800,7976
862,PayPal,4298137367310100,9063
863,PayPal,4763919903551700,7248
864,Credit Card,4634817576793470,7651
865,PayPal,4734326369749900,1992
866,Debit Card,4625826509084010,278
867,PayPal,4520910674940010,2202
868,Credit Card,4011684941647700,3998
869,PayPal,4338749719831310,8588
870,Venmo,4030410420292310,1259
871,Debit Card,4010044397428810,1928
872,Debit Card,4803647398454460,3264
873,Credit Card,4233315346840120,3274
874,PayPal,4147690923977870,2072
875,Credit Card,4412720435079510,4039
876,PayPal,4077988444684310,2403
877,Venmo,4325159815011110,4641
878,PayPal,4485348304400030,5304
879,Credit Card,4604939669836190,4467
880,Venmo,4575842310604080,6907
881,Debit Card,4191069476792370,9032
882,Debit Card,4196955800905660,6119
883,Credit Card,4843772235161680,4973
884,Venmo,4585736451752050,4077
885,Venmo,4005630504750270,3449
886,PayPal,4039463164726810,6789
887,Credit Card,4398226663834150,4369
888,PayPal,4647773796594570,6078
889,Credit Card,4124550372291920,204
890,PayPal,4362445938871190,5434
891,Venmo,4836343595919990,9772
892,Venmo,4095443427434070,8742
893,PayPal,4947570962947470,947
894,PayPal,4208863293979470,5360
895,PayPal,4482093707422500,1592
896,Debit Card,4126618478282660,3362
897,Credit Card,4065276060653310,877
898,Credit Card,4994761816870580,9652
899,Venmo,4763668750791940,7424
900,Credit Card,4436120295988120,6434
901,Debit Card,4980229377381550,6174
902,Debit Card,4779308583716550,5494
903,Credit Card,4789010897830730,5532
904,Credit Card,4439298509212970,6704
905,Venmo,4885261244595100,8995
906,Debit Card,4836731742392940,4064
907,Credit Card,4504934710287280,8169
908,Credit Card,4769396645150440,9772
909,Debit Card,4080355954327720,4736
910,PayPal,4098192258062730,4783
911,Debit Card,4222952922505060,8669
912,Credit Card,4041043413896980,7943
913,Credit Card,4614473431082480,5684
914,Venmo,4044305935831440,7211
915,PayPal,4127925886798000,3889
916,Debit Card,4838030134243360,7102
917,PayPal,4649772679136640,3662
918,Debit Card,4797980011435090,9943
919,Venmo,4624911191062100,5400
920,Venmo,4505604853282220,2945
921,Venmo,4863086615551700,1846
922,Credit Card,4492423733807910,3475
923,PayPal,4025099288470550,8629
924,PayPal,4605834379927810,6069
925,Venmo,4923131104720510,2510
926,Debit Card,4470638137478200,3224
927,Venmo,4123477065174930,9052
928,Credit Card,4829155442604190,9147
929,Venmo,4711813497300410,3142
930,PayPal,4510385113040540,9607
931,Debit Card,4678870893776930,8490
932,PayPal,4746056522161550,9702
933,PayPal,4494139309505190,8133
934,Venmo,4062581331159260,4423
935,Debit Card,4671276844593950,2595
936,PayPal,4029902796241920,8821
937,Debit Card,4683597563180420,6995
938,Venmo,4441257963626440,6651
939,Venmo,4481894790721840,2656
940,PayPal,4685235691550330,9578
941,Debit Card,4198539408551610,2964
942,Venmo,4009672175903600,6202
943,Credit Card,4818040288817950,1052
944,Debit Card,4375450410057300,8900
945,Venmo,4659946216542520,7754
946,Credit Card,4669852231412510,1200
947,Venmo,4288116191511490,9818
948,PayPal,4159573826521850,3133
949,Debit Card,4842116811559440,9209
950,Debit Card,4381802751852770,2892
951,Credit Card,4021083578487080,6124
952,PayPal,4819936116255010,673
953,Debit Card,4855186459933370,8651
954,Debit Card,4013792186963170,2433
955,Credit Card,4620379705455750,6746
956,PayPal,4490849815640570,4689
957,Credit Card,4512022350685840,3848
958,Debit Card,4556590310069910,5495
959,Credit Card,4043988086230850,6029
960,Credit Card,4482979758496020,5163
961,Debit Card,4211923958316790,1675
962,PayPal,4622218052556720,3869
963,PayPal,4710373958577370,8281
964,Debit Card,4038908450746340,2279
965,Venmo,4459688792267280,1799
966,Venmo,4191717888359160,8067
967,Venmo,4244256181418220,6071
968,Credit Card,4252471112873920,2530
969,Debit Card,4830987192485060,9006
970,PayPal,4776648356478000,1303
971,Credit Card,4796693935249240,474
972,Debit Card,4537755188586330,4819
973,PayPal,4793622773420950,7149
974,Credit Card,4515451016311630,3176
975,PayPal,4800725371487430,7937
976,PayPal,4843229501321690,6297
977,Credit Card,4299137447476360,2135
978,Venmo,4238534164082510,849
979,PayPal,4356802137784280,1173
980,Credit Card,4272288318382160,6723
981,Credit Card,4470353431744590,4824
982,Venmo,4204862286764900,6647
983,Debit Card,4181522086258970,8239
984,Debit Card,4893566175212240,5728
985,Debit Card,4027826531928170,7306
986,Venmo,4038036338832720,3544
987,Credit Card,4198670229871340,4774
988,Credit Card,4302699406341760,9505
989,Debit Card,4321819149070570,7587
990,PayPal,4371294278186940,4268
991,Debit Card,4403335938522980,9304
992,PayPal,4931780729455360,2189
993,Venmo,4966282712412660,8418
994,Credit Card,4848557392563920,5463
995,PayPal,4587881596680180,423
996,Venmo,4193573562403860,2464
997,Venmo,4107473386920910,5743
998,Credit Card,4422592910645130,5668
999,Venmo,4882796519813010,7724
1000,PayPal,4294622975032220,7787
1001,Debit Card,4302206840640440,1002
1002,PayPal,4341558787607700,4779
1003,Debit Card,4835977165531650,5413
1004,PayPal,4954720631192570,7001
1005,Venmo,4829391116575090,9436
1006,Credit Card,4821641772025510,3049
1007,Credit Card,4930733005863900,8666
1008,Venmo,4329751239697250,7135
1009,PayPal,4013359373644940,3428
1010,Debit Card,4166195287282900,9728
1011,Credit Card,4025824599581150,8039
1012,Credit Card,4150768517193800,1650
1013,Credit Card,4798656918254910,5916
1014,Venmo,4010729057578500,4987
1015,Credit Card,4190098712621930,6455
1016,Credit Card,4464218651448200,5547
1017,Venmo,4383319914657220,3962
1018,Venmo,4448297329141320,3904
1019,Venmo,4799793111554110,6665
1020,Credit Card,4386550141011840,7388
1021,Venmo,4191316140579730,6668
1022,Debit Card,4021278382162610,7972
1023,Credit Card,4568341167877950,4443
1024,PayPal,4971018411747470,9482
1025,Debit Card,4844700265355680,4807
1026,Debit Card,4953232935521490,7852
1027,Credit Card,4386514464466770,4260
1028,Venmo,4625314886540530,5306
1029,Debit Card,4082170202246780,1775
1030,PayPal,4538474460061960,904
1031,Credit Card,4464999414708390,9659
1032,Debit Card,4515719397028350,7567
1033,Credit Card,4763092296825560,6763
1034,Debit Card,4307180053841140,8391
1035,PayPal,4292011624060210,174
1036,Credit Card,4046796192369520,1187
1037,PayPal,4194697494145140,1410
1038,Venmo,4440315083112330,229
1039,Debit Card,4345309506675550,259
1040,Credit Card,4815223386042060,3019
1041,Debit Card,4025032144002900,638
1042,Debit Card,4921341057248930,9607
1043,PayPal,4330976561203380,3388
1044,Credit Card,4402166259018670,4087
1045,Credit Card,4855380926605150,6823
1046,Venmo,4080620712386590,5912
1047,PayPal,4960599620399520,6282
1048,PayPal,4990675139820600,770
1049,Venmo,4543261501946460,4045
1050,PayPal,4513630126702450,1984
1051,PayPal,4923977946286800,4020
1052,Debit Card,4072909145341730,8480
1053,Credit Card,4890723527837870,5728
1054,Credit Card,4835532719293500,947
1055,PayPal,4766255961520000,6710
1056,Venmo,4446556475348960,5141
1057,Venmo,4042567774581680,4710
1058,Debit Card,4372365252543680,8587
1059,PayPal,4836380509534140,2326
1060,PayPal,4290643739782120,2024
1061,Credit Card,4455233235123780,9449
1062,Venmo,4683031777605210,9587
1063,Credit Card,4338040658692340,8356
1064,Debit Card,4357995686381490,6358
1065,Venmo,4739483846809220,3940
1066,Debit Card,4756495748002300,9773
1067,PayPal,4784756876308680,6970
1068,Debit Card,4224927648854150,3544
1069,Venmo,4028658143244310,1728
1070,PayPal,4835007360311020,2011
1071,Debit Card,4837543022801650,4574
1072,Debit Card,4098323713266640,6758
1073,PayPal,4779129178468440,6358
1074,Credit Card,4076896647619650,350
1075,PayPal,4586573554484100,6805
1076,PayPal,4896073063849250,8282
1077,Debit Card,4070753672090580,1564
1078,Debit Card,4691409954571510,5600
1079,Debit Card,4827545358588880,4306
1080,PayPal,4188907901124510,9977
1081,Venmo,4542473222016240,4571
1082,Credit Card,4753261352410140,5650
1083,Venmo,4778931830802740,2935
1084,Debit Card,4120006430451770,9988
1085,Credit Card,4071862463457230,4976
1086,PayPal,4636016822010710,5529
1087,Credit Card,4988084519608100,4471
1088,Debit Card,4603294949407100,8968
1089,Credit Card,4187302273815640,9869
1090,Debit Card,4891123589279300,5443
1091,PayPal,4882145350148300,311
1092,Debit Card,4942202617185120,1932
1093,Credit Card,4987588699923840,3061
1094,Debit Card,4443342969774420,9873
1095,Venmo,4533990594874590,1206
1096,PayPal,4507694257264400,1143
1097,Credit Card,4036171409095260,2619
1098,Venmo,4173540009262260,7151
1099,PayPal,4733935171908820,617
1100,Venmo,4267725027393490,1396
1101,Venmo,4295847856997580,6244
1102,Debit Card,4316228330955880,6916
1103,Credit Card,4384683836166550,7964
1104,Debit Card,4769832783458170,1486
1105,Venmo,4674622483813990,8463
1106,Venmo,4611964752872060,2305
1107,Credit Card,4570023876191520,705
1108,PayPal,4644403043583790,4723
1109,Venmo,4164573171637450,7090
1110,Debit Card,4823632365331210,4859
1111,Venmo,4387011132383730,978
1112,PayPal,4818212662499660,6926
1113,PayPal,4872949384105550,8964
1114,Venmo,4050847105956310,2679
1115,PayPal,4776909774835490,3347
1116,Debit Card,4406177839051080,2487
1117,Venmo,4468360158708970,6569
1118,Debit Card,4258167593096120,6627
1119,PayPal,4141903296387930,5105
1120,Credit Card,4683803120436100,7829
1121,Venmo,4694792005726150,7838
1122,Debit Card,4570483507295820,5063
1123,Debit Card,4492602613719350,9537
1124,Credit Card,4633647908359370,6865
1125,Venmo,4642330302027310,1155
1126,Credit Card,4182903041578240,4963
1127,Venmo,4235634478179170,5541
1128,Venmo,4306197447674550,4889
1129,Debit Card,4405840047322260,6389
1130,Venmo,4182655307015560,6109
1131,Venmo,4481101828760350,4130
1132,Credit Card,4638845567667730,5770
1133,Credit Card,4611495199383700,637
1134,Debit Card,4186968976055430,5511
1135,Credit Card,4926464723963500,3435
1136,PayPal,4436266773433610,2267
1137,PayPal,4045927913677410,4294
1138,Credit Card,4463583365678270,1198
1139,Debit Card,4956398973070210,9057
1140,PayPal,4931275649813860,820
1141,Venmo,4283902638390370,9034
1142,Credit Card,4119494200128450,8085
1143,PayPal,4587447270637650,5897
1144,PayPal,4717341600377100,288
1145,PayPal,4777802073525100,4365
1146,Venmo,4018730766470850,3777
1147,PayPal,4281784967882160,876
1148,Debit Card,4872247682397810,8718
1149,Debit Card,4345845428053530,3488
1150,PayPal,4321407065810120,8804
1151,Credit Card,4456181394080670,3412
1152,PayPal,4776952329930440,3516
1153,Venmo,4375841817909700,2420
1154,Credit Card,4923984901717590,4103
1155,Credit Card,4720244115089220,1924
1156,PayPal,4474532796129970,8101
1157,Debit Card,4347414559767140,8519
1158,Credit Card,4624631501131220,8310
1159,PayPal,4492292691350650,169
1160,Venmo,4411160325429420,2529
1161,Venmo,4468015143661800,5898
1162,Venmo,4537750422197040,8853
1163,Venmo,4661715531459280,6824
1164,Debit Card,4054376435618950,6444
1165,Venmo,4316677962221200,5537
1166,PayPal,4138209351887430,3749
1167,PayPal,4393421175592310,5306
1168,PayPal,4193510348721450,209
1169,PayPal,4394350551507790,7353
1170,Credit Card,4328483692098290,5524
1171,Venmo,4003003726299640,8602
1172,Venmo,4692898455139640,4076
1173,Debit Card,4390765775716800,9970
1174,Debit Card,4090880263371130,4716
1175,Debit Card,4070499354326070,5587
1176,Venmo,4090635909918530,5882
1177,PayPal,4795206312016980,1450
1178,PayPal,4612200811788330,8095
1179,PayPal,4606119139098980,1174
1180,PayPal,4713911708810210,4886
1181,PayPal,4202143820163680,918
1182,PayPal,4249650227349130,5857
1183,Debit Card,4133100841287970,2519
1184,Credit Card,4916548716098950,3107
1185,Debit Card,4292618309280590,6611
1186,Credit Card,4344489694764050,2874
1187,Debit Card,4010830321666730,7463
1188,PayPal,4635190024814010,5785
1189,Venmo,4008356189703050,695
1190,PayPal,4683880295801470,1327
1191,Credit Card,4185641158400820,9407
1192,Credit Card,4707643542590570,9453
1193,Debit Card,4878007739854710,4928
1194,Venmo,4361558000190170,5985
1195,PayPal,4827208573846810,4901
1196,Credit Card,4300217559714330,9499
1197,PayPal,4803518357658750,4151
1198,PayPal,4894426325912120,8793
1199,Debit Card,4985211777234900,6366
1200,Venmo,4350449377356190,9077
1201,Venmo,4869529918422710,6490
1202,Venmo,4714847832079700,6442
1203,Debit Card,4483946709875470,2575
1204,PayPal,4147450087222090,7759
1205,Debit Card,4899842045134550,154
1206,Credit Card,4577361593102870,3188
1207,PayPal,4761828676559000,3789
1208,Venmo,4044158795413420,1415
1209,Debit Card,4552345519862940,6745
1210,Debit Card,4993748656341080,1250
1211,Credit Card,4258232801712960,6772
1212,Credit Card,4824119748077460,4458
1213,Debit Card,4717473035794920,123
1214,Venmo,4541812846028530,2897
1215,Venmo,4251876860220860,7290
1216,Debit Card,4429966123236910,1827
1217,Credit Card,4865095322912780,8038
1218,Debit Card,4780939682024660,1480
1219,Venmo,4762960568968100,4189
1220,Debit Card,4601614716926050,852
1221,Credit Card,4770923272103470,974
1222,Credit Card,4551441573269620,3584
1223,Credit Card,4245531612768970,9613
1224,Credit Card,4469246059502560,2494
1225,Credit Card,4745859911775060,8952
1226,Credit Card,4634892599199030,766
1227,Credit Card,4317057269196380,4554
1228,Credit Card,4299464530539450,7365
1229,Credit Card,4090378393204720,2394
1230,PayPal,4109101450521270,7345
1231,Credit Card,4698938510749340,7531
1232,Credit Card,4402603826211840,4399
1233,PayPal,4000885438110380,7592
1234,Debit Card,4244066657397550,168
1235,PayPal,4874710571925700,6924
1236,Venmo,4674962883438240,9078
1237,Venmo,4566162057173830,789
1238,PayPal,4454203387837370,7386
1239,Debit Card,4711932512604000,4238
1240,PayPal,4371828255785280,3716
1241,Venmo,4809356728398150,7437
1242,Credit Card,4647326418271760,5842
1243,Venmo,4439275605466810,6421
1244,Venmo,4485458747025980,4465
1245,Credit Card,4954638230171920,4822
1246,Credit Card,4292319212783860,928
1247,Credit Card,4922078212159870,234
1248,Credit Card,4536778821108290,8414
1249,Credit Card,4227499114781600,6895
1250,PayPal,4665114278151080,8469
1251,Venmo,4137643413993390,646
1252,Venmo,4680347193608940,9453
1253,Venmo,4533832718176140,9902
1254,Debit Card,4026555550621190,5523
1255,Debit Card,4115811913910950,8219
1256,Venmo,4769238021568740,3410
1257,Debit Card,4305289998707710,6200
1258,PayPal,4935908399618960,5886
1259,Debit Card,4380852230015480,7556
1260,PayPal,4429791250796990,1371
1261,Debit Card,4647055161075070,1511
1262,Venmo,4510228795808930,6481
1263,PayPal,4107467056289050,5
1264,Debit Card,4255760512049190,5083
1265,Debit Card,4679061562730410,7773
1266,PayPal,4202497678418450,2863
1267,Debit Card,4786722375048380,9036
1268,PayPal,4947205847285180,9855
1269,Venmo,4622802802051840,9764
1270,Debit Card,4590372773205320,5605
1271,Credit Card,4186964378733280,5949
1272,Credit Card,4591549814218470,8470
1273,PayPal,4753275930360770,8691
1274,PayPal,4742604749875860,4465
1275,Credit Card,4790296633184650,6942
1276,PayPal,4312535376677330,4296
1277,Venmo,4809227259495570,70
1278,Venmo,4961610035408880,3930
1279,Credit Card,4686947606245050,9913
1280,Venmo,4197394347262690,2972
1281,PayPal,4834753764649130,6388
1282,Credit Card,4088388459989700,1966
1283,Venmo,4117866947624500,863
1284,Debit Card,4753355813691060,9877
